circbase_ID
chr1:891302|892653|-
chr1:1158623|1159348|-
chr1:1192371|1192690|-
chr1:1735857|1737977|-
chr1:1735857|1749314|-
chr1:1747194|1756938|-
chr1:1747194|1770677|-
chr1:6592027|6593501|-
chr1:6659106|6659512|-
chr1:6867042|6885270|+
chr1:7837219|7838229|+
chr1:8525984|8601377|-
chr1:8555122|8601377|-
chr1:8555122|8617582|-
chr1:8555122|8674745|-
chr1:8568685|8617582|-
chr1:8601272|8617582|-
chr1:8601272|8674745|-
chr1:8601272|8684439|-
chr1:8716031|8716500|-
chr1:9991948|9994918|-
chr1:9991948|9995685|-
chr1:10032075|10041228|+
chr1:10155518|10165802|+
chr1:10463127|10464336|+
chr1:10527246|10529395|-
chr1:11130956|11137005|-
chr1:11133990|11134383|-
chr1:12061457|12062160|+
chr1:12359258|12368698|+
chr1:12516053|12520451|+
chr1:14042035|14068652|+
chr1:14042035|14075982|+
chr1:14057494|14068652|+
chr1:14057494|14075982|+
chr1:14104912|14109326|+
chr1:15820386|15821947|-
chr1:15844604|15844890|-
chr1:15860731|15863309|+
chr1:15862969|15863309|+
chr1:15956819|15978390|+
chr1:15964801|15970145|+
chr1:16044387|16047883|+
chr1:16093870|16095125|+
chr1:21076215|21100103|-
chr1:21083658|21100103|-
chr1:21091869|21100103|-
chr1:21097422|21100103|-
chr1:21295966|21307720|-
chr1:21329205|21437876|-
chr1:21377358|21415706|-
chr1:21377358|21437876|-
chr1:21599191|21616649|-
chr1:22007300|22021714|-
chr1:22027990|22030111|-
chr1:22041881|22048257|-
chr1:22041881|22050588|-
chr1:22041881|22056325|-
chr1:22047528|22048257|-
chr1:22047528|22056325|-
chr1:22073559|22084276|-
chr1:22074630|22078108|-
chr1:22074630|22079612|-
chr1:22077999|22084276|-
chr1:22404921|22413359|+
chr1:23356961|23377013|+
chr1:23356961|23385660|+
chr1:23376879|23385660|+
chr1:23397717|23398690|+
chr1:24140679|24147083|-
chr1:24840803|24841057|+
chr1:25124232|25153607|+
chr1:25568864|25570124|-
chr1:25666964|25678184|+
chr1:26584087|26586293|+
chr1:26772806|26774151|+
chr1:27267947|27268309|+
chr1:27269150|27269556|+
chr1:28116072|28128326|+
chr1:28167524|28169841|+
chr1:28315045|28330930|-
chr1:28337457|28343750|-
chr1:28362054|28374937|-
chr1:28362054|28384605|-
chr1:28800065|28800663|+
chr1:28802618|28807116|+
chr1:28907071|28907741|-
chr1:28944464|28948677|-
chr1:29028949|29030841|+
chr1:29068914|29070498|+
chr1:29313942|29323831|+
chr1:29319841|29344954|+
chr1:29362337|29365938|+
chr1:29481207|29481422|-
chr1:29542516|29543324|-
chr1:31413997|31423108|-
chr1:31465236|31468067|-
chr1:31465236|31479949|-
chr1:31478699|31479949|-
chr1:31532050|31532424|-
chr1:31810021|31821821|+
chr1:32381495|32385259|-
chr1:32384570|32385259|-
chr1:32495898|32504220|+
chr1:32502510|32504220|+
chr1:32657911|32658901|+
chr1:32691771|32692131|+
chr1:33093108|33099711|-
chr1:33097427|33099711|-
chr1:33097427|33100393|-
chr1:33099245|33099673|-
chr1:33276191|33276658|-
chr1:33290913|33295668|+
chr1:33413822|33415375|-
chr1:33478807|33480195|-
chr1:33760537|33760906|+
chr1:35476047|35480763|-
chr1:35824525|35827390|+
chr1:35846859|35847359|+
chr1:35846859|35854683|+
chr1:35864464|35865177|+
chr1:35870623|35873760|+
chr1:35879572|35881315|+
chr1:35925905|35944813|-
chr1:35936463|35944813|-
chr1:35940405|35944813|-
chr1:35944566|35944813|-
chr1:36469941|36479649|+
chr1:38332130|38339760|-
chr1:39835701|39838268|+
chr1:40529898|40530231|+
chr1:40654726|40668286|+
chr1:40656443|40668286|+
chr1:40878687|40882768|+
chr1:41463065|41466789|+
chr1:41536266|41541123|-
chr1:41578954|41582682|-
chr1:41578954|41608784|-
chr1:42730785|42744343|-
chr1:42730785|42776781|-
chr1:43239233|43241150|+
chr1:44750506|44785416|-
chr1:44773981|44804994|-
chr1:45223227|45223812|+
chr1:46032240|46032692|+
chr1:46079767|46082065|+
chr1:46105881|46108171|-
chr1:46521466|46546422|-
chr1:46543186|46546422|-
chr1:46775568|46775988|+
chr1:47148971|47157609|-
chr1:47761436|47767420|-
chr1:47767232|47776034|-
chr1:51001040|51061888|-
chr1:51032748|51061888|-
chr1:51121113|51210447|-
chr1:51860052|51875368|-
chr1:51860052|51913807|-
chr1:51868106|51874004|-
chr1:51871576|51874004|-
chr1:52237741|52238395|+
chr1:52289335|52299842|-
chr1:52293467|52299842|-
chr1:52943379|52954707|-
chr1:52959282|52962855|-
chr1:52959282|52975384|-
chr1:53326402|53333449|+
chr1:53459074|53459374|-
chr1:53699213|53701307|-
chr1:54269600|54298264|-
chr1:54389576|54405770|-
chr1:58971731|59002413|-
chr1:58992932|59002413|-
chr1:59137541|59150923|-
